clean,corrupted,clean_idx,corrupted_idx
No consultants that impressed no minister have missed,The consultants that impressed no minister have missed,1475,1509
No consultants that impressed no minister have missed,The consultants that impressed no minister have missed,1475,1509
The guards that loved the taxi driver have caught,No guards that loved no taxi driver have caught,1509,1475
No guards that loved no taxi driver have caught,The guards that loved the taxi driver have caught,1475,1509
No clerks that liked no assistant have burned,The clerks that liked no assistant have burned,1475,1509
The clerks that liked no assistant have burned,No clerks that liked no assistant have burned,1509,1475
The architects that praised the executive have passed,No architects that praised no executive have passed,1509,1475
The architects that praised the executive have passed,No architects that praised no executive have passed,1509,1475
No athletes that hated no pilot have broken,The athletes that hated no pilot have broken,1475,1509
The athletes that hated no pilot have broken,No athletes that hated no pilot have broken,1509,1475
The journalists that contacted no surgeon have broken,No journalists that contacted no surgeon have broken,1509,1475
The journalists that contacted no surgeon have broken,No journalists that contacted no surgeon have broken,1509,1475
The ministers that loved the farmer have advocated,No ministers that loved no farmer have advocated,1509,1475
The ministers that loved the farmer have advocated,No ministers that loved no farmer have advocated,1509,1475
No taxi drivers that liked no manager have crashed,The taxi drivers that liked the manager have crashed,1475,1509
The taxi drivers that liked the manager have crashed,No taxi drivers that liked no manager have crashed,1509,1475
No secretaries that praised no customer have missed,The secretaries that praised no customer have missed,1475,1509
No secretaries that praised no customer have missed,The secretaries that praised no customer have missed,1475,1509
No executives that hated no officer have refused,The executives that hated no officer have refused,1475,1509
The executives that hated no officer have refused,No executives that hated no officer have refused,1509,1475
The author that the senators liked has had,No author that no senators liked has had,1509,1475
No author that no senators liked has had,The author that the senators liked has had,1475,1509
The pilot that the consultants praised has shown,No pilot that no consultants praised has shown,1509,1475
The pilot that the consultants praised has shown,No pilot that no consultants praised has shown,1509,1475
The surgeon that the guards hated has known,No surgeon that no guards hated has known,1509,1475
The surgeon that the guards hated has known,No surgeon that no guards hated has known,1509,1475
The farmer that the clerks discussed has had,No farmer that no clerks discussed has had,1509,1475
The farmer that the clerks discussed has had,No farmer that no clerks discussed has had,1509,1475
The manager that no architects loved has completed,No manager that no architects loved has completed,1509,1475
The manager that no architects loved has completed,No manager that no architects loved has completed,1509,1475
No customer that no managers liked has spent,The customer that the managers liked has spent,1475,1509
The customer that the managers liked has spent,No customer that no managers liked has spent,1509,1475
The officer that the journalists praised has had,No officer that no journalists praised has had,1509,1475
The officer that the journalists praised has had,No officer that no journalists praised has had,1509,1475
The teacher that no ministers hated has failed,No teacher that no ministers hated has failed,1509,1475
No teacher that no ministers hated has failed,The teacher that no ministers hated has failed,1475,1509
No senator that no taxi drivers admired has passed,The senator that no taxi drivers admired has passed,1475,1509
The senator that no taxi drivers admired has passed,No senator that no taxi drivers admired has passed,1509,1475
No consultant that no secretaries loved has passed up,The consultant that no secretaries loved has passed up,1475,1509
No consultant that no secretaries loved has passed up,The consultant that no secretaries loved has passed up,1475,1509
The guard that no executives liked has seen,No guard that no executives liked has seen,1509,1475
No guard that no executives liked has seen,The guard that no executives liked has seen,1475,1509
The clerk that no authors praised has burned,No clerk that no authors praised has burned,1509,1475
No clerk that no authors praised has burned,The clerk that no authors praised has burned,1475,1509
No architect that no pilots hated has had,The architect that no pilots hated has had,1475,1509
The architect that no pilots hated has had,No architect that no pilots hated has had,1509,1475
The athlete that no doctors helped has broken,No athlete that no doctors helped has broken,1509,1475
The athlete that no doctors helped has broken,No athlete that no doctors helped has broken,1509,1475
The dancer that the farmers loved has broken,No dancer that no farmers loved has broken,1509,1475
The dancer that the farmers loved has broken,No dancer that no farmers loved has broken,1509,1475
No minister that no managers liked has missed,The minister that no managers liked has missed,1475,1509
No minister that no managers liked has missed,The minister that no managers liked has missed,1475,1509
No taxi driver that no customers praised has crashed,The taxi driver that no customers praised has crashed,1475,1509
No taxi driver that no customers praised has crashed,The taxi driver that no customers praised has crashed,1475,1509
The secretary that the officers hated has missed,No secretary that no officers hated has missed,1509,1475
No secretary that no officers hated has missed,The secretary that the officers hated has missed,1475,1509
The executive that the teachers knew has fired,No executive that no teachers knew has fired,1509,1475
No executive that no teachers knew has fired,The executive that the teachers knew has fired,1475,1509
The authors that the officer loved have read,No authors that no officer loved have read,1509,1475
No authors that no officer loved have read,The authors that the officer loved have read,1475,1509
The pilots that the teacher liked have landed,No pilots that no teacher liked have landed,1509,1475
No pilots that no teacher liked have landed,The pilots that the teacher liked have landed,1475,1509
The doctors that no senator praised have failed,No doctors that no senator praised have failed,1509,1475
No doctors that no senator praised have failed,The doctors that no senator praised have failed,1475,1509
The farmers that no consultant hated have planted,No farmers that no consultant hated have planted,1509,1475
The farmers that no consultant hated have planted,No farmers that no consultant hated have planted,1509,1475
No managers that no guard respected have had,The managers that the guard respected have had,1475,1509
The managers that the guard respected have had,No managers that no guard respected have had,1509,1475
The customers that no clerk loved have purchased,No customers that no clerk loved have purchased,1509,1475
The customers that no clerk loved have purchased,No customers that no clerk loved have purchased,1509,1475
No officers that no architect liked have arrested,The officers that no architect liked have arrested,1475,1509
No officers that no architect liked have arrested,The officers that no architect liked have arrested,1475,1509
No teachers that no athlete praised have failed,The teachers that the athlete praised have failed,1475,1509
The teachers that the athlete praised have failed,No teachers that no athlete praised have failed,1509,1475
No senators that no dancer hated have passed,The senators that the dancer hated have passed,1475,1509
No senators that no dancer hated have passed,The senators that the dancer hated have passed,1475,1509
No consultants that no minister impressed have missed,The consultants that no minister impressed have missed,1475,1509
The consultants that no minister impressed have missed,No consultants that no minister impressed have missed,1509,1475
No guards that no taxi driver loved have caught,The guards that no taxi driver loved have caught,1475,1509
No guards that no taxi driver loved have caught,The guards that no taxi driver loved have caught,1475,1509
The clerks that the secretary liked have burned,No clerks that no secretary liked have burned,1509,1475
The clerks that the secretary liked have burned,No clerks that no secretary liked have burned,1509,1475
The architects that the executive praised have passed,No architects that no executive praised have passed,1509,1475
No architects that no executive praised have passed,The architects that the executive praised have passed,1475,1509
No athletes that no pilot hated have broken,The athletes that no pilot hated have broken,1475,1509
The athletes that no pilot hated have broken,No athletes that no pilot hated have broken,1509,1475
No journalists that no surgeon contacted have broken,The journalists that no surgeon contacted have broken,1475,1509
The journalists that no surgeon contacted have broken,No journalists that no surgeon contacted have broken,1509,1475
No ministers that no farmer loved have advocated,The ministers that no farmer loved have advocated,1475,1509
No ministers that no farmer loved have advocated,The ministers that no farmer loved have advocated,1475,1509
No taxi drivers that no manager liked have crashed,The taxi drivers that the manager liked have crashed,1475,1509
The taxi drivers that the manager liked have crashed,No taxi drivers that no manager liked have crashed,1509,1475
The secretaries that the customer praised have missed,No secretaries that no customer praised have missed,1509,1475
The secretaries that the customer praised have missed,No secretaries that no customer praised have missed,1509,1475
No executives that no officer hated have refused,The executives that the officer hated have refused,1475,1509
The executives that the officer hated have refused,No executives that no officer hated have refused,1509,1475
No author that liked no senators has,The author that liked the senators has,3038,2252
The author that liked the senators has,No author that liked no senators has,2252,3038
The pilot that met the consultants has,No pilot that met no consultants has,2252,3038
The pilot that met the consultants has,No pilot that met no consultants has,2252,3038
The doctor that hated the guards has,No doctor that hated no guards has,2252,3038
No doctor that hated no guards has,The doctor that hated the guards has,3038,2252
The farmer that discussed the clerks has,No farmer that discussed no clerks has,2252,3038
The farmer that discussed the clerks has,No farmer that discussed no clerks has,2252,3038
The manager that loved the architects has,No manager that loved no architects has,2252,3038
No manager that loved no architects has,The manager that loved the architects has,3038,2252
The customer that liked no athletes has,No customer that liked no athletes has,2252,3038
The customer that liked no athletes has,No customer that liked no athletes has,2252,3038
The officer that met no actors has,No officer that met no actors has,2252,3038
The officer that met no actors has,No officer that met no actors has,2252,3038
No teacher that hated no ministers has,The teacher that hated no ministers has,3038,2252
The teacher that hated no ministers has,No teacher that hated no ministers has,2252,3038
No senator that admired no taxi drivers has,The senator that admired the taxi drivers has,3038,2252
The senator that admired the taxi drivers has,No senator that admired no taxi drivers has,2252,3038
The consultant that loved no secretaries has,No consultant that loved no secretaries has,2252,3038
No consultant that loved no secretaries has,The consultant that loved no secretaries has,3038,2252
The guard that liked the executives has,No guard that liked no executives has,2252,3038
No guard that liked no executives has,The guard that liked the executives has,3038,2252
No clerk that met no authors has,The clerk that met the authors has,3038,2252
The clerk that met the authors has,No clerk that met no authors has,2252,3038
The architect that hated the pilots has,No architect that hated no pilots has,2252,3038
The architect that hated the pilots has,No architect that hated no pilots has,2252,3038
No athlete that helped no doctors has,The athlete that helped the doctors has,3038,2252
No athlete that helped no doctors has,The athlete that helped the doctors has,3038,2252
No actor that loved no farmers has,The actor that loved no farmers has,3038,2252
The actor that loved no farmers has,No actor that loved no farmers has,2252,3038
The minister that liked no managers has,No minister that liked no managers has,2252,3038
No minister that liked no managers has,The minister that liked no managers has,3038,2252
No taxi driver that met no customers has,The taxi driver that met the customers has,3038,2252
The taxi driver that met the customers has,No taxi driver that met no customers has,2252,3038
The secretary that hated no officers has,No secretary that hated no officers has,2252,3038
No secretary that hated no officers has,The secretary that hated no officers has,3038,2252
The executive that discussed the teachers has,No executive that discussed no teachers has,2252,3038
The executive that discussed the teachers has,No executive that discussed no teachers has,2252,3038
The authors that loved no officer have,No authors that loved no officer have,2252,3038
The authors that loved no officer have,No authors that loved no officer have,2252,3038
The pilots that liked the teacher have,No pilots that liked no teacher have,2252,3038
No pilots that liked no teacher have,The pilots that liked the teacher have,3038,2252
The doctors that met the senator have,No doctors that met no senator have,2252,3038
The doctors that met the senator have,No doctors that met no senator have,2252,3038
No farmers that hated no consultant have,The farmers that hated no consultant have,3038,2252
The farmers that hated no consultant have,No farmers that hated no consultant have,2252,3038
No managers that respected no guard have,The managers that respected the guard have,3038,2252
The managers that respected the guard have,No managers that respected no guard have,2252,3038
The customers that loved no clerk have,No customers that loved no clerk have,2252,3038
No customers that loved no clerk have,The customers that loved no clerk have,3038,2252
The officers that liked the architect have,No officers that liked no architect have,2252,3038
The officers that liked the architect have,No officers that liked no architect have,2252,3038
The teachers that met no athlete have,No teachers that met no athlete have,2252,3038
The teachers that met no athlete have,No teachers that met no athlete have,2252,3038
No senators that hated no actor have,The senators that hated no actor have,3038,2252
No senators that hated no actor have,The senators that hated no actor have,3038,2252
No consultants that impressed no minister have,The consultants that impressed the minister have,3038,2252
No consultants that impressed no minister have,The consultants that impressed the minister have,3038,2252
The guards that loved the taxi driver have,No guards that loved no taxi driver have,2252,3038
The guards that loved the taxi driver have,No guards that loved no taxi driver have,2252,3038
The clerks that liked the secretary have,No clerks that liked no secretary have,2252,3038
The clerks that liked the secretary have,No clerks that liked no secretary have,2252,3038
No architects that met no executive have,The architects that met the executive have,3038,2252
No architects that met no executive have,The architects that met the executive have,3038,2252
The athletes that hated no pilot have,No athletes that hated no pilot have,2252,3038
The athletes that hated no pilot have,No athletes that hated no pilot have,2252,3038
The journalists that contacted no doctor have,No journalists that contacted no doctor have,2252,3038
The journalists that contacted no doctor have,No journalists that contacted no doctor have,2252,3038
The ministers that loved the farmer have,No ministers that loved no farmer have,2252,3038
The ministers that loved the farmer have,No ministers that loved no farmer have,2252,3038
No taxi drivers that liked no manager have,The taxi drivers that liked the manager have,3038,2252
No taxi drivers that liked no manager have,The taxi drivers that liked the manager have,3038,2252
No secretaries that met no customer have,The secretaries that met the customer have,3038,2252
The secretaries that met the customer have,No secretaries that met no customer have,2252,3038
The executives that hated no officer have,No executives that hated no officer have,2252,3038
The executives that hated no officer have,No executives that hated no officer have,2252,3038
The author that no senators liked has,No author that no senators liked has,2252,3038
The author that no senators liked has,No author that no senators liked has,2252,3038
No pilot that no consultants met has,The pilot that the consultants met has,3038,2252
The pilot that the consultants met has,No pilot that no consultants met has,2252,3038
No doctor that no guards hated has,The doctor that no guards hated has,3038,2252
The doctor that no guards hated has,No doctor that no guards hated has,2252,3038
The farmer that no clerks discussed has,No farmer that no clerks discussed has,2252,3038
The farmer that no clerks discussed has,No farmer that no clerks discussed has,2252,3038
No manager that no architects loved has,The manager that the architects loved has,3038,2252
No manager that no architects loved has,The manager that the architects loved has,3038,2252
No customer that no athletes liked has,The customer that no athletes liked has,3038,2252
The customer that no athletes liked has,No customer that no athletes liked has,2252,3038
The officer that the actors met has,No officer that no actors met has,2252,3038
No officer that no actors met has,The officer that the actors met has,3038,2252
The teacher that no ministers hated has,No teacher that no ministers hated has,2252,3038
The teacher that no ministers hated has,No teacher that no ministers hated has,2252,3038
The senator that the taxi drivers admired has,No senator that no taxi drivers admired has,2252,3038
The senator that the taxi drivers admired has,No senator that no taxi drivers admired has,2252,3038
No consultant that no secretaries loved has,The consultant that no secretaries loved has,3038,2252
The consultant that no secretaries loved has,No consultant that no secretaries loved has,2252,3038
The guard that the executives liked has,No guard that no executives liked has,2252,3038
No guard that no executives liked has,The guard that the executives liked has,3038,2252
The clerk that the authors met has,No clerk that no authors met has,2252,3038
The clerk that the authors met has,No clerk that no authors met has,2252,3038
No architect that no pilots hated has,The architect that the pilots hated has,3038,2252
No architect that no pilots hated has,The architect that the pilots hated has,3038,2252
No athlete that no doctors helped has,The athlete that the doctors helped has,3038,2252
No athlete that no doctors helped has,The athlete that the doctors helped has,3038,2252
No actor that no farmers loved has,The actor that the farmers loved has,3038,2252
The actor that the farmers loved has,No actor that no farmers loved has,2252,3038
The minister that no managers liked has,No minister that no managers liked has,2252,3038
No minister that no managers liked has,The minister that no managers liked has,3038,2252
No taxi driver that no customers met has,The taxi driver that the customers met has,3038,2252
No taxi driver that no customers met has,The taxi driver that the customers met has,3038,2252
The secretary that no officers hated has,No secretary that no officers hated has,2252,3038
The secretary that no officers hated has,No secretary that no officers hated has,2252,3038
The executive that no teachers discussed has,No executive that no teachers discussed has,2252,3038
The executive that no teachers discussed has,No executive that no teachers discussed has,2252,3038
No authors that no officer loved have,The authors that the officer loved have,3038,2252
No authors that no officer loved have,The authors that the officer loved have,3038,2252
The pilots that no teacher liked have,No pilots that no teacher liked have,2252,3038
No pilots that no teacher liked have,The pilots that no teacher liked have,3038,2252
The doctors that the senator met have,No doctors that no senator met have,2252,3038
No doctors that no senator met have,The doctors that the senator met have,3038,2252
The farmers that no consultant hated have,No farmers that no consultant hated have,2252,3038
The farmers that no consultant hated have,No farmers that no consultant hated have,2252,3038
The managers that no guard respected have,No managers that no guard respected have,2252,3038
The managers that no guard respected have,No managers that no guard respected have,2252,3038
No customers that no clerk loved have,The customers that no clerk loved have,3038,2252
No customers that no clerk loved have,The customers that no clerk loved have,3038,2252
No officers that no architect liked have,The officers that no architect liked have,3038,2252
The officers that no architect liked have,No officers that no architect liked have,2252,3038
The teachers that no athlete met have,No teachers that no athlete met have,2252,3038
The teachers that no athlete met have,No teachers that no athlete met have,2252,3038
No senators that no actor hated have,The senators that no actor hated have,3038,2252
The senators that no actor hated have,No senators that no actor hated have,2252,3038
No consultants that no minister impressed have,The consultants that no minister impressed have,3038,2252
The consultants that no minister impressed have,No consultants that no minister impressed have,2252,3038
No guards that no taxi driver loved have,The guards that the taxi driver loved have,3038,2252
No guards that no taxi driver loved have,The guards that the taxi driver loved have,3038,2252
No clerks that no secretary liked have,The clerks that no secretary liked have,3038,2252
The clerks that no secretary liked have,No clerks that no secretary liked have,2252,3038
The architects that no executive met have,No architects that no executive met have,2252,3038
The architects that no executive met have,No architects that no executive met have,2252,3038
No athletes that no pilot hated have,The athletes that the pilot hated have,3038,2252
No athletes that no pilot hated have,The athletes that the pilot hated have,3038,2252
No journalists that no doctor contacted have,The journalists that no doctor contacted have,3038,2252
The journalists that no doctor contacted have,No journalists that no doctor contacted have,2252,3038
The ministers that the farmer loved have,No ministers that no farmer loved have,2252,3038
No ministers that no farmer loved have,The ministers that the farmer loved have,3038,2252
The taxi drivers that no manager liked have,No taxi drivers that no manager liked have,2252,3038
The taxi drivers that no manager liked have,No taxi drivers that no manager liked have,2252,3038
No secretaries that no customer met have,The secretaries that no customer met have,3038,2252
The secretaries that no customer met have,No secretaries that no customer met have,2252,3038
No executives that no officer hated have,The executives that the officer hated have,3038,2252
No executives that no officer hated have,The executives that the officer hated have,3038,2252
