clean,corrupted,clean_idx,corrupted_idx
The customers that loved no chef have purchased,No customers that loved no chef have purchased,1009,1089
The officers that liked the architect have arrested,No officers that liked no architect have arrested,1009,1089
The officers that liked the architect have arrested,No officers that liked no architect have arrested,1009,1089
The teachers that praised no athlete have failed,No teachers that praised no athlete have failed,1009,1089
The teachers that praised no athlete have failed,No teachers that praised no athlete have failed,1009,1089
The senators that hated the dancer have passed,No senators that hated no dancer have passed,1009,1089
The senators that hated the dancer have passed,No senators that hated no dancer have passed,1009,1089
No consultants that impressed no minister have missed,The consultants that impressed no minister have missed,1089,1009
No consultants that impressed no minister have missed,The consultants that impressed no minister have missed,1089,1009
The guards that loved the taxi driver have caught,No guards that loved no taxi driver have caught,1009,1089
No guards that loved no taxi driver have caught,The guards that loved the taxi driver have caught,1089,1009
The clerks that liked the assistant have burned,No clerks that liked no assistant have burned,1009,1089
No clerks that liked no assistant have burned,The clerks that liked the assistant have burned,1089,1009
The architects that praised no executive have passed,No architects that praised no executive have passed,1009,1089
No architects that praised no executive have passed,The architects that praised no executive have passed,1089,1009
No athletes that hated no pilot have broken,The athletes that hated the pilot have broken,1089,1009
The athletes that hated the pilot have broken,No athletes that hated no pilot have broken,1009,1089
The journalists that contacted the surgeon have broken,No journalists that contacted no surgeon have broken,1009,1089
The journalists that contacted the surgeon have broken,No journalists that contacted no surgeon have broken,1009,1089
No ministers that loved no farmer have advocated,The ministers that loved no farmer have advocated,1089,1009
No ministers that loved no farmer have advocated,The ministers that loved no farmer have advocated,1089,1009
The taxi drivers that liked the manager have crashed,No taxi drivers that liked no manager have crashed,1009,1089
No taxi drivers that liked no manager have crashed,The taxi drivers that liked the manager have crashed,1089,1009
The secretaries that praised the customer have missed,No secretaries that praised no customer have missed,1009,1089
No secretaries that praised no customer have missed,The secretaries that praised the customer have missed,1089,1009
The executives that hated no officer have refused,No executives that hated no officer have refused,1009,1089
No executives that hated no officer have refused,The executives that hated no officer have refused,1089,1009
No author that no senators liked has had,The author that the senators liked has had,1089,1009
The author that the senators liked has had,No author that no senators liked has had,1009,1089
The pilot that the consultants praised has shown,No pilot that no consultants praised has shown,1009,1089
No pilot that no consultants praised has shown,The pilot that the consultants praised has shown,1089,1009
No surgeon that no guards hated has known,The surgeon that the guards hated has known,1089,1009
The surgeon that the guards hated has known,No surgeon that no guards hated has known,1009,1089
No farmer that no clerks discussed has had,The farmer that the clerks discussed has had,1089,1009
No farmer that no clerks discussed has had,The farmer that the clerks discussed has had,1089,1009
No manager that no architects loved has completed,The manager that no architects loved has completed,1089,1009
The manager that no architects loved has completed,No manager that no architects loved has completed,1009,1089
No customer that no managers liked has spent,The customer that the managers liked has spent,1089,1009
The customer that the managers liked has spent,No customer that no managers liked has spent,1009,1089
The officer that no journalists praised has had,No officer that no journalists praised has had,1009,1089
The officer that no journalists praised has had,No officer that no journalists praised has had,1009,1089
No teacher that no ministers hated has failed,The teacher that no ministers hated has failed,1089,1009
No teacher that no ministers hated has failed,The teacher that no ministers hated has failed,1089,1009
The senator that the taxi drivers admired has passed,No senator that no taxi drivers admired has passed,1009,1089
No senator that no taxi drivers admired has passed,The senator that the taxi drivers admired has passed,1089,1009
No consultant that no secretaries loved has passed up,The consultant that the secretaries loved has passed up,1089,1009
No consultant that no secretaries loved has passed up,The consultant that the secretaries loved has passed up,1089,1009
The guard that the executives liked has seen,No guard that no executives liked has seen,1009,1089
The guard that the executives liked has seen,No guard that no executives liked has seen,1009,1089
The clerk that no authors praised has burned,No clerk that no authors praised has burned,1009,1089
No clerk that no authors praised has burned,The clerk that no authors praised has burned,1089,1009
The architect that no pilots hated has had,No architect that no pilots hated has had,1009,1089
The architect that no pilots hated has had,No architect that no pilots hated has had,1009,1089
No athlete that no doctors helped has broken,The athlete that no doctors helped has broken,1089,1009
The athlete that no doctors helped has broken,No athlete that no doctors helped has broken,1009,1089
The dancer that no farmers loved has broken,No dancer that no farmers loved has broken,1009,1089
No dancer that no farmers loved has broken,The dancer that no farmers loved has broken,1089,1009
The minister that no managers liked has missed,No minister that no managers liked has missed,1009,1089
No minister that no managers liked has missed,The minister that no managers liked has missed,1089,1009
The taxi driver that no customers praised has crashed,No taxi driver that no customers praised has crashed,1009,1089
No taxi driver that no customers praised has crashed,The taxi driver that no customers praised has crashed,1089,1009
No secretary that no officers hated has missed,The secretary that no officers hated has missed,1089,1009
No secretary that no officers hated has missed,The secretary that no officers hated has missed,1089,1009
No executive that no teachers knew has fired,The executive that the teachers knew has fired,1089,1009
No executive that no teachers knew has fired,The executive that the teachers knew has fired,1089,1009
The authors that the officer loved have read,No authors that no officer loved have read,1009,1089
No authors that no officer loved have read,The authors that the officer loved have read,1089,1009
No pilots that no teacher liked have landed,The pilots that no teacher liked have landed,1089,1009
The pilots that no teacher liked have landed,No pilots that no teacher liked have landed,1009,1089
The doctors that no senator praised have failed,No doctors that no senator praised have failed,1009,1089
No doctors that no senator praised have failed,The doctors that no senator praised have failed,1089,1009
The farmers that the consultant hated have planted,No farmers that no consultant hated have planted,1009,1089
No farmers that no consultant hated have planted,The farmers that the consultant hated have planted,1089,1009
The managers that no guard respected have had,No managers that no guard respected have had,1009,1089
No managers that no guard respected have had,The managers that no guard respected have had,1089,1009
No customers that no clerk loved have purchased,The customers that the clerk loved have purchased,1089,1009
No customers that no clerk loved have purchased,The customers that the clerk loved have purchased,1089,1009
The officers that no architect liked have arrested,No officers that no architect liked have arrested,1009,1089
The officers that no architect liked have arrested,No officers that no architect liked have arrested,1009,1089
No teachers that no athlete praised have failed,The teachers that the athlete praised have failed,1089,1009
The teachers that the athlete praised have failed,No teachers that no athlete praised have failed,1009,1089
The senators that the dancer hated have passed,No senators that no dancer hated have passed,1009,1089
No senators that no dancer hated have passed,The senators that the dancer hated have passed,1089,1009
No consultants that no minister impressed have missed,The consultants that no minister impressed have missed,1089,1009
No consultants that no minister impressed have missed,The consultants that no minister impressed have missed,1089,1009
No guards that no taxi driver loved have caught,The guards that the taxi driver loved have caught,1089,1009
No guards that no taxi driver loved have caught,The guards that the taxi driver loved have caught,1089,1009
No clerks that no secretary liked have burned,The clerks that the secretary liked have burned,1089,1009
The clerks that the secretary liked have burned,No clerks that no secretary liked have burned,1009,1089
The architects that the executive praised have passed,No architects that no executive praised have passed,1009,1089
The architects that the executive praised have passed,No architects that no executive praised have passed,1009,1089
No athletes that no pilot hated have broken,The athletes that no pilot hated have broken,1089,1009
No athletes that no pilot hated have broken,The athletes that no pilot hated have broken,1089,1009
No journalists that no surgeon contacted have broken,The journalists that the surgeon contacted have broken,1089,1009
The journalists that the surgeon contacted have broken,No journalists that no surgeon contacted have broken,1009,1089
The ministers that the farmer loved have advocated,No ministers that no farmer loved have advocated,1009,1089
The ministers that the farmer loved have advocated,No ministers that no farmer loved have advocated,1009,1089
No taxi drivers that no manager liked have crashed,The taxi drivers that the manager liked have crashed,1089,1009
No taxi drivers that no manager liked have crashed,The taxi drivers that the manager liked have crashed,1089,1009
No secretaries that no customer praised have missed,The secretaries that the customer praised have missed,1089,1009
The secretaries that the customer praised have missed,No secretaries that no customer praised have missed,1009,1089
The executives that the officer hated have refused,No executives that no officer hated have refused,1009,1089
The executives that the officer hated have refused,No executives that no officer hated have refused,1009,1089
The author that liked no senators has,No author that liked no senators has,2447,3364
No author that liked no senators has,The author that liked no senators has,3364,2447
The pilot that met the consultants has,No pilot that met no consultants has,2447,3364
No pilot that met no consultants has,The pilot that met the consultants has,3364,2447
The doctor that hated no guards has,No doctor that hated no guards has,2447,3364
The doctor that hated no guards has,No doctor that hated no guards has,2447,3364
The farmer that discussed no clerks has,No farmer that discussed no clerks has,2447,3364
No farmer that discussed no clerks has,The farmer that discussed no clerks has,3364,2447
No manager that loved no architects has,The manager that loved the architects has,3364,2447
No manager that loved no architects has,The manager that loved the architects has,3364,2447
The customer that liked the athletes has,No customer that liked no athletes has,2447,3364
The customer that liked the athletes has,No customer that liked no athletes has,2447,3364
The officer that met the actors has,No officer that met no actors has,2447,3364
No officer that met no actors has,The officer that met the actors has,3364,2447
The teacher that hated no ministers has,No teacher that hated no ministers has,2447,3364
The teacher that hated no ministers has,No teacher that hated no ministers has,2447,3364
No senator that admired no taxi drivers has,The senator that admired no taxi drivers has,3364,2447
No senator that admired no taxi drivers has,The senator that admired no taxi drivers has,3364,2447
The consultant that loved the secretaries has,No consultant that loved no secretaries has,2447,3364
The consultant that loved the secretaries has,No consultant that loved no secretaries has,2447,3364
No guard that liked no executives has,The guard that liked the executives has,3364,2447
No guard that liked no executives has,The guard that liked the executives has,3364,2447
The clerk that met no authors has,No clerk that met no authors has,2447,3364
The clerk that met no authors has,No clerk that met no authors has,2447,3364
The architect that hated no pilots has,No architect that hated no pilots has,2447,3364
The architect that hated no pilots has,No architect that hated no pilots has,2447,3364
No athlete that helped no doctors has,The athlete that helped the doctors has,3364,2447
No athlete that helped no doctors has,The athlete that helped the doctors has,3364,2447
No actor that loved no farmers has,The actor that loved the farmers has,3364,2447
The actor that loved the farmers has,No actor that loved no farmers has,2447,3364
No minister that liked no managers has,The minister that liked the managers has,3364,2447
The minister that liked the managers has,No minister that liked no managers has,2447,3364
The taxi driver that met no customers has,No taxi driver that met no customers has,2447,3364
No taxi driver that met no customers has,The taxi driver that met no customers has,3364,2447
No secretary that hated no officers has,The secretary that hated the officers has,3364,2447
No secretary that hated no officers has,The secretary that hated the officers has,3364,2447
The executive that discussed no teachers has,No executive that discussed no teachers has,2447,3364
The executive that discussed no teachers has,No executive that discussed no teachers has,2447,3364
No authors that loved no officer have,The authors that loved no officer have,3364,2447
No authors that loved no officer have,The authors that loved no officer have,3364,2447
No pilots that liked no teacher have,The pilots that liked no teacher have,3364,2447
The pilots that liked no teacher have,No pilots that liked no teacher have,2447,3364
No doctors that met no senator have,The doctors that met the senator have,3364,2447
The doctors that met the senator have,No doctors that met no senator have,2447,3364
The farmers that hated no consultant have,No farmers that hated no consultant have,2447,3364
The farmers that hated no consultant have,No farmers that hated no consultant have,2447,3364
No managers that respected no guard have,The managers that respected no guard have,3364,2447
The managers that respected no guard have,No managers that respected no guard have,2447,3364
No customers that loved no clerk have,The customers that loved the clerk have,3364,2447
No customers that loved no clerk have,The customers that loved the clerk have,3364,2447
The officers that liked no architect have,No officers that liked no architect have,2447,3364
The officers that liked no architect have,No officers that liked no architect have,2447,3364
No teachers that met no athlete have,The teachers that met no athlete have,3364,2447
No teachers that met no athlete have,The teachers that met no athlete have,3364,2447
The senators that hated the actor have,No senators that hated no actor have,2447,3364
No senators that hated no actor have,The senators that hated the actor have,3364,2447
No consultants that impressed no minister have,The consultants that impressed the minister have,3364,2447
No consultants that impressed no minister have,The consultants that impressed the minister have,3364,2447
No guards that loved no taxi driver have,The guards that loved no taxi driver have,3364,2447
No guards that loved no taxi driver have,The guards that loved no taxi driver have,3364,2447
No clerks that liked no secretary have,The clerks that liked the secretary have,3364,2447
The clerks that liked the secretary have,No clerks that liked no secretary have,2447,3364
No architects that met no executive have,The architects that met the executive have,3364,2447
The architects that met the executive have,No architects that met no executive have,2447,3364
No athletes that hated no pilot have,The athletes that hated the pilot have,3364,2447
No athletes that hated no pilot have,The athletes that hated the pilot have,3364,2447
The journalists that contacted no doctor have,No journalists that contacted no doctor have,2447,3364
No journalists that contacted no doctor have,The journalists that contacted no doctor have,3364,2447
The ministers that loved no farmer have,No ministers that loved no farmer have,2447,3364
The ministers that loved no farmer have,No ministers that loved no farmer have,2447,3364
The taxi drivers that liked the manager have,No taxi drivers that liked no manager have,2447,3364
The taxi drivers that liked the manager have,No taxi drivers that liked no manager have,2447,3364
The secretaries that met the customer have,No secretaries that met no customer have,2447,3364
The secretaries that met the customer have,No secretaries that met no customer have,2447,3364
The executives that hated no officer have,No executives that hated no officer have,2447,3364
No executives that hated no officer have,The executives that hated no officer have,3364,2447
No author that no senators liked has,The author that the senators liked has,3364,2447
The author that the senators liked has,No author that no senators liked has,2447,3364
The pilot that the consultants met has,No pilot that no consultants met has,2447,3364
The pilot that the consultants met has,No pilot that no consultants met has,2447,3364
No doctor that no guards hated has,The doctor that no guards hated has,3364,2447
The doctor that no guards hated has,No doctor that no guards hated has,2447,3364
No farmer that no clerks discussed has,The farmer that no clerks discussed has,3364,2447
The farmer that no clerks discussed has,No farmer that no clerks discussed has,2447,3364
The manager that the architects loved has,No manager that no architects loved has,2447,3364
No manager that no architects loved has,The manager that the architects loved has,3364,2447
No customer that no athletes liked has,The customer that no athletes liked has,3364,2447
The customer that no athletes liked has,No customer that no athletes liked has,2447,3364
The officer that no actors met has,No officer that no actors met has,2447,3364
No officer that no actors met has,The officer that no actors met has,3364,2447
No teacher that no ministers hated has,The teacher that no ministers hated has,3364,2447
The teacher that no ministers hated has,No teacher that no ministers hated has,2447,3364
The senator that no taxi drivers admired has,No senator that no taxi drivers admired has,2447,3364
The senator that no taxi drivers admired has,No senator that no taxi drivers admired has,2447,3364
The consultant that the secretaries loved has,No consultant that no secretaries loved has,2447,3364
The consultant that the secretaries loved has,No consultant that no secretaries loved has,2447,3364
The guard that no executives liked has,No guard that no executives liked has,2447,3364
The guard that no executives liked has,No guard that no executives liked has,2447,3364
No clerk that no authors met has,The clerk that no authors met has,3364,2447
No clerk that no authors met has,The clerk that no authors met has,3364,2447
The architect that the pilots hated has,No architect that no pilots hated has,2447,3364
No architect that no pilots hated has,The architect that the pilots hated has,3364,2447
No athlete that no doctors helped has,The athlete that the doctors helped has,3364,2447
No athlete that no doctors helped has,The athlete that the doctors helped has,3364,2447
The actor that the farmers loved has,No actor that no farmers loved has,2447,3364
The actor that the farmers loved has,No actor that no farmers loved has,2447,3364
The minister that no managers liked has,No minister that no managers liked has,2447,3364
No minister that no managers liked has,The minister that no managers liked has,3364,2447
The taxi driver that no customers met has,No taxi driver that no customers met has,2447,3364
No taxi driver that no customers met has,The taxi driver that no customers met has,3364,2447
The secretary that the officers hated has,No secretary that no officers hated has,2447,3364
No secretary that no officers hated has,The secretary that the officers hated has,3364,2447
No executive that no teachers discussed has,The executive that no teachers discussed has,3364,2447
No executive that no teachers discussed has,The executive that no teachers discussed has,3364,2447
No authors that no officer loved have,The authors that no officer loved have,3364,2447
No authors that no officer loved have,The authors that no officer loved have,3364,2447
No pilots that no teacher liked have,The pilots that the teacher liked have,3364,2447
No pilots that no teacher liked have,The pilots that the teacher liked have,3364,2447
No doctors that no senator met have,The doctors that no senator met have,3364,2447
The doctors that no senator met have,No doctors that no senator met have,2447,3364
The farmers that the consultant hated have,No farmers that no consultant hated have,2447,3364
The farmers that the consultant hated have,No farmers that no consultant hated have,2447,3364
No managers that no guard respected have,The managers that no guard respected have,3364,2447
The managers that no guard respected have,No managers that no guard respected have,2447,3364
No customers that no clerk loved have,The customers that no clerk loved have,3364,2447
No customers that no clerk loved have,The customers that no clerk loved have,3364,2447
The officers that no architect liked have,No officers that no architect liked have,2447,3364
The officers that no architect liked have,No officers that no architect liked have,2447,3364
The teachers that no athlete met have,No teachers that no athlete met have,2447,3364
No teachers that no athlete met have,The teachers that no athlete met have,3364,2447
The senators that the actor hated have,No senators that no actor hated have,2447,3364
The senators that the actor hated have,No senators that no actor hated have,2447,3364
No consultants that no minister impressed have,The consultants that the minister impressed have,3364,2447
No consultants that no minister impressed have,The consultants that the minister impressed have,3364,2447
The guards that the taxi driver loved have,No guards that no taxi driver loved have,2447,3364
No guards that no taxi driver loved have,The guards that the taxi driver loved have,3364,2447
No clerks that no secretary liked have,The clerks that the secretary liked have,3364,2447
The clerks that the secretary liked have,No clerks that no secretary liked have,2447,3364
No architects that no executive met have,The architects that the executive met have,3364,2447
The architects that the executive met have,No architects that no executive met have,2447,3364
The athletes that the pilot hated have,No athletes that no pilot hated have,2447,3364
The athletes that the pilot hated have,No athletes that no pilot hated have,2447,3364
No journalists that no doctor contacted have,The journalists that no doctor contacted have,3364,2447
No journalists that no doctor contacted have,The journalists that no doctor contacted have,3364,2447
The ministers that the farmer loved have,No ministers that no farmer loved have,2447,3364
The ministers that the farmer loved have,No ministers that no farmer loved have,2447,3364
The taxi drivers that the manager liked have,No taxi drivers that no manager liked have,2447,3364
No taxi drivers that no manager liked have,The taxi drivers that the manager liked have,3364,2447
The secretaries that no customer met have,No secretaries that no customer met have,2447,3364
No secretaries that no customer met have,The secretaries that no customer met have,3364,2447
No executives that no officer hated have,The executives that the officer hated have,3364,2447
The executives that the officer hated have,No executives that no officer hated have,2447,3364
