clean,corrupted,clean_idx,corrupted_idx
The dancer that no farmers loved has broken,No dancer that no farmers loved has broken,690,667
The minister that no managers liked has missed,No minister that no managers liked has missed,690,667
No minister that no managers liked has missed,The minister that no managers liked has missed,667,690
The taxi driver that no customers praised has crashed,No taxi driver that no customers praised has crashed,690,667
No taxi driver that no customers praised has crashed,The taxi driver that no customers praised has crashed,667,690
The secretary that the officers hated has missed,No secretary that no officers hated has missed,690,667
The secretary that the officers hated has missed,No secretary that no officers hated has missed,690,667
The executive that the teachers knew has fired,No executive that no teachers knew has fired,690,667
No executive that no teachers knew has fired,The executive that the teachers knew has fired,667,690
No authors that no officer loved have read,The authors that the officer loved have read,667,690
The authors that the officer loved have read,No authors that no officer loved have read,690,667
No pilots that no teacher liked have landed,The pilots that no teacher liked have landed,667,690
No pilots that no teacher liked have landed,The pilots that no teacher liked have landed,667,690
No doctors that no senator praised have failed,The doctors that no senator praised have failed,667,690
No doctors that no senator praised have failed,The doctors that no senator praised have failed,667,690
No farmers that no consultant hated have planted,The farmers that no consultant hated have planted,667,690
No farmers that no consultant hated have planted,The farmers that no consultant hated have planted,667,690
The managers that the guard respected have had,No managers that no guard respected have had,690,667
No managers that no guard respected have had,The managers that the guard respected have had,667,690
No customers that no clerk loved have purchased,The customers that the clerk loved have purchased,667,690
The customers that the clerk loved have purchased,No customers that no clerk loved have purchased,690,667
The officers that the architect liked have arrested,No officers that no architect liked have arrested,690,667
No officers that no architect liked have arrested,The officers that the architect liked have arrested,667,690
The teachers that no athlete praised have failed,No teachers that no athlete praised have failed,690,667
The teachers that no athlete praised have failed,No teachers that no athlete praised have failed,690,667
No senators that no dancer hated have passed,The senators that the dancer hated have passed,667,690
The senators that the dancer hated have passed,No senators that no dancer hated have passed,690,667
The consultants that the minister impressed have missed,No consultants that no minister impressed have missed,690,667
The consultants that the minister impressed have missed,No consultants that no minister impressed have missed,690,667
The guards that the taxi driver loved have caught,No guards that no taxi driver loved have caught,690,667
The guards that the taxi driver loved have caught,No guards that no taxi driver loved have caught,690,667
The clerks that the secretary liked have burned,No clerks that no secretary liked have burned,690,667
No clerks that no secretary liked have burned,The clerks that the secretary liked have burned,667,690
No architects that no executive praised have passed,The architects that no executive praised have passed,667,690
No architects that no executive praised have passed,The architects that no executive praised have passed,667,690
No athletes that no pilot hated have broken,The athletes that the pilot hated have broken,667,690
No athletes that no pilot hated have broken,The athletes that the pilot hated have broken,667,690
The journalists that the surgeon contacted have broken,No journalists that no surgeon contacted have broken,690,667
The journalists that the surgeon contacted have broken,No journalists that no surgeon contacted have broken,690,667
The ministers that no farmer loved have advocated,No ministers that no farmer loved have advocated,690,667
The ministers that no farmer loved have advocated,No ministers that no farmer loved have advocated,690,667
No taxi drivers that no manager liked have crashed,The taxi drivers that the manager liked have crashed,667,690
No taxi drivers that no manager liked have crashed,The taxi drivers that the manager liked have crashed,667,690
No secretaries that no customer praised have missed,The secretaries that the customer praised have missed,667,690
The secretaries that the customer praised have missed,No secretaries that no customer praised have missed,690,667
The executives that the officer hated have refused,No executives that no officer hated have refused,690,667
The executives that the officer hated have refused,No executives that no officer hated have refused,690,667
The author that liked the senators has,No author that liked no senators has,1620,2455
The author that liked the senators has,No author that liked no senators has,1620,2455
No pilot that met no consultants has,The pilot that met the consultants has,2455,1620
The pilot that met the consultants has,No pilot that met no consultants has,1620,2455
The doctor that hated no guards has,No doctor that hated no guards has,1620,2455
No doctor that hated no guards has,The doctor that hated no guards has,2455,1620
The farmer that discussed no clerks has,No farmer that discussed no clerks has,1620,2455
No farmer that discussed no clerks has,The farmer that discussed no clerks has,2455,1620
The manager that loved no architects has,No manager that loved no architects has,1620,2455
The manager that loved no architects has,No manager that loved no architects has,1620,2455
No customer that liked no athletes has,The customer that liked the athletes has,2455,1620
No customer that liked no athletes has,The customer that liked the athletes has,2455,1620
The officer that met the actors has,No officer that met no actors has,1620,2455
No officer that met no actors has,The officer that met the actors has,2455,1620
The teacher that hated no ministers has,No teacher that hated no ministers has,1620,2455
No teacher that hated no ministers has,The teacher that hated no ministers has,2455,1620
The senator that admired no taxi drivers has,No senator that admired no taxi drivers has,1620,2455
No senator that admired no taxi drivers has,The senator that admired no taxi drivers has,2455,1620
The consultant that loved no secretaries has,No consultant that loved no secretaries has,1620,2455
No consultant that loved no secretaries has,The consultant that loved no secretaries has,2455,1620
The guard that liked the executives has,No guard that liked no executives has,1620,2455
No guard that liked no executives has,The guard that liked the executives has,2455,1620
No clerk that met no authors has,The clerk that met the authors has,2455,1620
The clerk that met the authors has,No clerk that met no authors has,1620,2455
No architect that hated no pilots has,The architect that hated no pilots has,2455,1620
The architect that hated no pilots has,No architect that hated no pilots has,1620,2455
No athlete that helped no doctors has,The athlete that helped the doctors has,2455,1620
No athlete that helped no doctors has,The athlete that helped the doctors has,2455,1620
The actor that loved no farmers has,No actor that loved no farmers has,1620,2455
The actor that loved no farmers has,No actor that loved no farmers has,1620,2455
No minister that liked no managers has,The minister that liked the managers has,2455,1620
No minister that liked no managers has,The minister that liked the managers has,2455,1620
No taxi driver that met no customers has,The taxi driver that met no customers has,2455,1620
No taxi driver that met no customers has,The taxi driver that met no customers has,2455,1620
No secretary that hated no officers has,The secretary that hated no officers has,2455,1620
The secretary that hated no officers has,No secretary that hated no officers has,1620,2455
The executive that discussed no teachers has,No executive that discussed no teachers has,1620,2455
The executive that discussed no teachers has,No executive that discussed no teachers has,1620,2455
No authors that loved no officer have,The authors that loved the officer have,2455,1620
The authors that loved the officer have,No authors that loved no officer have,1620,2455
The pilots that liked no teacher have,No pilots that liked no teacher have,1620,2455
The pilots that liked no teacher have,No pilots that liked no teacher have,1620,2455
The doctors that met no senator have,No doctors that met no senator have,1620,2455
The doctors that met no senator have,No doctors that met no senator have,1620,2455
No farmers that hated no consultant have,The farmers that hated no consultant have,2455,1620
No farmers that hated no consultant have,The farmers that hated no consultant have,2455,1620
No managers that respected no guard have,The managers that respected the guard have,2455,1620
The managers that respected the guard have,No managers that respected no guard have,1620,2455
The customers that loved no clerk have,No customers that loved no clerk have,1620,2455
No customers that loved no clerk have,The customers that loved no clerk have,2455,1620
No officers that liked no architect have,The officers that liked the architect have,2455,1620
The officers that liked the architect have,No officers that liked no architect have,1620,2455
The teachers that met no athlete have,No teachers that met no athlete have,1620,2455
No teachers that met no athlete have,The teachers that met no athlete have,2455,1620
No senators that hated no actor have,The senators that hated no actor have,2455,1620
No senators that hated no actor have,The senators that hated no actor have,2455,1620
No consultants that impressed no minister have,The consultants that impressed the minister have,2455,1620
The consultants that impressed the minister have,No consultants that impressed no minister have,1620,2455
The guards that loved no taxi driver have,No guards that loved no taxi driver have,1620,2455
The guards that loved no taxi driver have,No guards that loved no taxi driver have,1620,2455
The clerks that liked the secretary have,No clerks that liked no secretary have,1620,2455
The clerks that liked the secretary have,No clerks that liked no secretary have,1620,2455
The architects that met the executive have,No architects that met no executive have,1620,2455
The architects that met the executive have,No architects that met no executive have,1620,2455
No athletes that hated no pilot have,The athletes that hated no pilot have,2455,1620
The athletes that hated no pilot have,No athletes that hated no pilot have,1620,2455
The journalists that contacted no doctor have,No journalists that contacted no doctor have,1620,2455
The journalists that contacted no doctor have,No journalists that contacted no doctor have,1620,2455
The ministers that loved the farmer have,No ministers that loved no farmer have,1620,2455
The ministers that loved the farmer have,No ministers that loved no farmer have,1620,2455
No taxi drivers that liked no manager have,The taxi drivers that liked no manager have,2455,1620
The taxi drivers that liked no manager have,No taxi drivers that liked no manager have,1620,2455
No secretaries that met no customer have,The secretaries that met no customer have,2455,1620
The secretaries that met no customer have,No secretaries that met no customer have,1620,2455
The executives that hated no officer have,No executives that hated no officer have,1620,2455
No executives that hated no officer have,The executives that hated no officer have,2455,1620
The author that the senators liked has,No author that no senators liked has,1620,2455
No author that no senators liked has,The author that the senators liked has,2455,1620
No pilot that no consultants met has,The pilot that no consultants met has,2455,1620
No pilot that no consultants met has,The pilot that no consultants met has,2455,1620
The doctor that no guards hated has,No doctor that no guards hated has,1620,2455
The doctor that no guards hated has,No doctor that no guards hated has,1620,2455
The farmer that no clerks discussed has,No farmer that no clerks discussed has,1620,2455
The farmer that no clerks discussed has,No farmer that no clerks discussed has,1620,2455
No manager that no architects loved has,The manager that no architects loved has,2455,1620
The manager that no architects loved has,No manager that no architects loved has,1620,2455
No customer that no athletes liked has,The customer that no athletes liked has,2455,1620
The customer that no athletes liked has,No customer that no athletes liked has,1620,2455
No officer that no actors met has,The officer that the actors met has,2455,1620
The officer that the actors met has,No officer that no actors met has,1620,2455
The teacher that the ministers hated has,No teacher that no ministers hated has,1620,2455
No teacher that no ministers hated has,The teacher that the ministers hated has,2455,1620
No senator that no taxi drivers admired has,The senator that the taxi drivers admired has,2455,1620
No senator that no taxi drivers admired has,The senator that the taxi drivers admired has,2455,1620
The consultant that no secretaries loved has,No consultant that no secretaries loved has,1620,2455
The consultant that no secretaries loved has,No consultant that no secretaries loved has,1620,2455
No guard that no executives liked has,The guard that no executives liked has,2455,1620
The guard that no executives liked has,No guard that no executives liked has,1620,2455
No clerk that no authors met has,The clerk that the authors met has,2455,1620
No clerk that no authors met has,The clerk that the authors met has,2455,1620
The architect that no pilots hated has,No architect that no pilots hated has,1620,2455
No architect that no pilots hated has,The architect that no pilots hated has,2455,1620
The athlete that the doctors helped has,No athlete that no doctors helped has,1620,2455
The athlete that the doctors helped has,No athlete that no doctors helped has,1620,2455
The actor that no farmers loved has,No actor that no farmers loved has,1620,2455
The actor that no farmers loved has,No actor that no farmers loved has,1620,2455
The minister that no managers liked has,No minister that no managers liked has,1620,2455
The minister that no managers liked has,No minister that no managers liked has,1620,2455
The taxi driver that the customers met has,No taxi driver that no customers met has,1620,2455
No taxi driver that no customers met has,The taxi driver that the customers met has,2455,1620
No secretary that no officers hated has,The secretary that no officers hated has,2455,1620
No secretary that no officers hated has,The secretary that no officers hated has,2455,1620
The executive that no teachers discussed has,No executive that no teachers discussed has,1620,2455
The executive that no teachers discussed has,No executive that no teachers discussed has,1620,2455
The authors that the officer loved have,No authors that no officer loved have,1620,2455
The authors that the officer loved have,No authors that no officer loved have,1620,2455
The pilots that the teacher liked have,No pilots that no teacher liked have,1620,2455
No pilots that no teacher liked have,The pilots that the teacher liked have,2455,1620
No doctors that no senator met have,The doctors that no senator met have,2455,1620
The doctors that no senator met have,No doctors that no senator met have,1620,2455
The farmers that no consultant hated have,No farmers that no consultant hated have,1620,2455
The farmers that no consultant hated have,No farmers that no consultant hated have,1620,2455
No managers that no guard respected have,The managers that the guard respected have,2455,1620
The managers that the guard respected have,No managers that no guard respected have,1620,2455
No customers that no clerk loved have,The customers that no clerk loved have,2455,1620
The customers that no clerk loved have,No customers that no clerk loved have,1620,2455
The officers that the architect liked have,No officers that no architect liked have,1620,2455
The officers that the architect liked have,No officers that no architect liked have,1620,2455
No teachers that no athlete met have,The teachers that the athlete met have,2455,1620
The teachers that the athlete met have,No teachers that no athlete met have,1620,2455
The senators that no actor hated have,No senators that no actor hated have,1620,2455
No senators that no actor hated have,The senators that no actor hated have,2455,1620
The consultants that no minister impressed have,No consultants that no minister impressed have,1620,2455
No consultants that no minister impressed have,The consultants that no minister impressed have,2455,1620
The guards that the taxi driver loved have,No guards that no taxi driver loved have,1620,2455
No guards that no taxi driver loved have,The guards that the taxi driver loved have,2455,1620
No clerks that no secretary liked have,The clerks that the secretary liked have,2455,1620
No clerks that no secretary liked have,The clerks that the secretary liked have,2455,1620
The architects that the executive met have,No architects that no executive met have,1620,2455
No architects that no executive met have,The architects that the executive met have,2455,1620
The athletes that the pilot hated have,No athletes that no pilot hated have,1620,2455
No athletes that no pilot hated have,The athletes that the pilot hated have,2455,1620
No journalists that no doctor contacted have,The journalists that no doctor contacted have,2455,1620
The journalists that no doctor contacted have,No journalists that no doctor contacted have,1620,2455
No ministers that no farmer loved have,The ministers that no farmer loved have,2455,1620
The ministers that no farmer loved have,No ministers that no farmer loved have,1620,2455
The taxi drivers that no manager liked have,No taxi drivers that no manager liked have,1620,2455
No taxi drivers that no manager liked have,The taxi drivers that no manager liked have,2455,1620
The secretaries that the customer met have,No secretaries that no customer met have,1620,2455
No secretaries that no customer met have,The secretaries that the customer met have,2455,1620
No executives that no officer hated have,The executives that no officer hated have,2455,1620
No executives that no officer hated have,The executives that no officer hated have,2455,1620
