clean,corrupted,clean_idx,corrupted_idx
The pilots that liked the teacher have landed,No pilots that liked no teacher have landed,617,597
The doctors that praised no senator have failed,No doctors that praised no senator have failed,617,597
The doctors that praised no senator have failed,No doctors that praised no senator have failed,617,597
The farmers that hated no consultant have planted,No farmers that hated no consultant have planted,617,597
The farmers that hated no consultant have planted,No farmers that hated no consultant have planted,617,597
The managers that respected the guard have had,No managers that respected no guard have had,617,597
No managers that respected no guard have had,The managers that respected the guard have had,597,617
No customers that loved no chef have purchased,The customers that loved no chef have purchased,597,617
No customers that loved no chef have purchased,The customers that loved no chef have purchased,597,617
No officers that liked no architect have arrested,The officers that liked the architect have arrested,597,617
No officers that liked no architect have arrested,The officers that liked the architect have arrested,597,617
The teachers that praised the athlete have failed,No teachers that praised no athlete have failed,617,597
The teachers that praised the athlete have failed,No teachers that praised no athlete have failed,617,597
The senators that hated the dancer have passed,No senators that hated no dancer have passed,617,597
No senators that hated no dancer have passed,The senators that hated the dancer have passed,597,617
The consultants that impressed the minister have missed,No consultants that impressed no minister have missed,617,597
The consultants that impressed the minister have missed,No consultants that impressed no minister have missed,617,597
No guards that loved no taxi driver have caught,The guards that loved the taxi driver have caught,597,617
The guards that loved the taxi driver have caught,No guards that loved no taxi driver have caught,617,597
No clerks that liked no assistant have burned,The clerks that liked no assistant have burned,597,617
No clerks that liked no assistant have burned,The clerks that liked no assistant have burned,597,617
The architects that praised no executive have passed,No architects that praised no executive have passed,617,597
The architects that praised no executive have passed,No architects that praised no executive have passed,617,597
No athletes that hated no pilot have broken,The athletes that hated no pilot have broken,597,617
No athletes that hated no pilot have broken,The athletes that hated no pilot have broken,597,617
No journalists that contacted no surgeon have broken,The journalists that contacted no surgeon have broken,597,617
The journalists that contacted no surgeon have broken,No journalists that contacted no surgeon have broken,617,597
No ministers that loved no farmer have advocated,The ministers that loved the farmer have advocated,597,617
No ministers that loved no farmer have advocated,The ministers that loved the farmer have advocated,597,617
No taxi drivers that liked no manager have crashed,The taxi drivers that liked the manager have crashed,597,617
The taxi drivers that liked the manager have crashed,No taxi drivers that liked no manager have crashed,617,597
The secretaries that praised the customer have missed,No secretaries that praised no customer have missed,617,597
No secretaries that praised no customer have missed,The secretaries that praised the customer have missed,597,617
No executives that hated no officer have refused,The executives that hated no officer have refused,597,617
No executives that hated no officer have refused,The executives that hated no officer have refused,597,617
No author that no senators liked has had,The author that no senators liked has had,597,617
The author that no senators liked has had,No author that no senators liked has had,617,597
The pilot that no consultants praised has shown,No pilot that no consultants praised has shown,617,597
No pilot that no consultants praised has shown,The pilot that no consultants praised has shown,597,617
The surgeon that no guards hated has known,No surgeon that no guards hated has known,617,597
No surgeon that no guards hated has known,The surgeon that no guards hated has known,597,617
The farmer that no clerks discussed has had,No farmer that no clerks discussed has had,617,597
No farmer that no clerks discussed has had,The farmer that no clerks discussed has had,597,617
The manager that the architects loved has completed,No manager that no architects loved has completed,617,597
No manager that no architects loved has completed,The manager that the architects loved has completed,597,617
The customer that no managers liked has spent,No customer that no managers liked has spent,617,597
No customer that no managers liked has spent,The customer that no managers liked has spent,597,617
No officer that no journalists praised has had,The officer that the journalists praised has had,597,617
No officer that no journalists praised has had,The officer that the journalists praised has had,597,617
The teacher that the ministers hated has failed,No teacher that no ministers hated has failed,617,597
No teacher that no ministers hated has failed,The teacher that the ministers hated has failed,597,617
No senator that no taxi drivers admired has passed,The senator that the taxi drivers admired has passed,597,617
The senator that the taxi drivers admired has passed,No senator that no taxi drivers admired has passed,617,597
The consultant that the secretaries loved has passed up,No consultant that no secretaries loved has passed up,617,597
The consultant that the secretaries loved has passed up,No consultant that no secretaries loved has passed up,617,597
No guard that no executives liked has seen,The guard that the executives liked has seen,597,617
The guard that the executives liked has seen,No guard that no executives liked has seen,617,597
The clerk that no authors praised has burned,No clerk that no authors praised has burned,617,597
The clerk that no authors praised has burned,No clerk that no authors praised has burned,617,597
The architect that no pilots hated has had,No architect that no pilots hated has had,617,597
No architect that no pilots hated has had,The architect that no pilots hated has had,597,617
The athlete that the doctors helped has broken,No athlete that no doctors helped has broken,617,597
No athlete that no doctors helped has broken,The athlete that the doctors helped has broken,597,617
No dancer that no farmers loved has broken,The dancer that the farmers loved has broken,597,617
No dancer that no farmers loved has broken,The dancer that the farmers loved has broken,597,617
No minister that no managers liked has missed,The minister that the managers liked has missed,597,617
The minister that the managers liked has missed,No minister that no managers liked has missed,617,597
The taxi driver that no customers praised has crashed,No taxi driver that no customers praised has crashed,617,597
No taxi driver that no customers praised has crashed,The taxi driver that no customers praised has crashed,597,617
No secretary that no officers hated has missed,The secretary that no officers hated has missed,597,617
No secretary that no officers hated has missed,The secretary that no officers hated has missed,597,617
The executive that the teachers knew has fired,No executive that no teachers knew has fired,617,597
No executive that no teachers knew has fired,The executive that the teachers knew has fired,597,617
The authors that the officer loved have read,No authors that no officer loved have read,617,597
The authors that the officer loved have read,No authors that no officer loved have read,617,597
The pilots that the teacher liked have landed,No pilots that no teacher liked have landed,617,597
The pilots that the teacher liked have landed,No pilots that no teacher liked have landed,617,597
The doctors that no senator praised have failed,No doctors that no senator praised have failed,617,597
No doctors that no senator praised have failed,The doctors that no senator praised have failed,597,617
The farmers that no consultant hated have planted,No farmers that no consultant hated have planted,617,597
No farmers that no consultant hated have planted,The farmers that no consultant hated have planted,597,617
No managers that no guard respected have had,The managers that no guard respected have had,597,617
The managers that no guard respected have had,No managers that no guard respected have had,617,597
No customers that no clerk loved have purchased,The customers that no clerk loved have purchased,597,617
The customers that no clerk loved have purchased,No customers that no clerk loved have purchased,617,597
The officers that no architect liked have arrested,No officers that no architect liked have arrested,617,597
No officers that no architect liked have arrested,The officers that no architect liked have arrested,597,617
The teachers that no athlete praised have failed,No teachers that no athlete praised have failed,617,597
The teachers that no athlete praised have failed,No teachers that no athlete praised have failed,617,597
The senators that no dancer hated have passed,No senators that no dancer hated have passed,617,597
No senators that no dancer hated have passed,The senators that no dancer hated have passed,597,617
The consultants that the minister impressed have missed,No consultants that no minister impressed have missed,617,597
The consultants that the minister impressed have missed,No consultants that no minister impressed have missed,617,597
The guards that no taxi driver loved have caught,No guards that no taxi driver loved have caught,617,597
No guards that no taxi driver loved have caught,The guards that no taxi driver loved have caught,597,617
No clerks that no secretary liked have burned,The clerks that no secretary liked have burned,597,617
The clerks that no secretary liked have burned,No clerks that no secretary liked have burned,617,597
The architects that the executive praised have passed,No architects that no executive praised have passed,617,597
No architects that no executive praised have passed,The architects that the executive praised have passed,597,617
The athletes that the pilot hated have broken,No athletes that no pilot hated have broken,617,597
The athletes that the pilot hated have broken,No athletes that no pilot hated have broken,617,597
No journalists that no surgeon contacted have broken,The journalists that no surgeon contacted have broken,597,617
The journalists that no surgeon contacted have broken,No journalists that no surgeon contacted have broken,617,597
No ministers that no farmer loved have advocated,The ministers that the farmer loved have advocated,597,617
No ministers that no farmer loved have advocated,The ministers that the farmer loved have advocated,597,617
The taxi drivers that the manager liked have crashed,No taxi drivers that no manager liked have crashed,617,597
The taxi drivers that the manager liked have crashed,No taxi drivers that no manager liked have crashed,617,597
No secretaries that no customer praised have missed,The secretaries that no customer praised have missed,597,617
The secretaries that no customer praised have missed,No secretaries that no customer praised have missed,617,597
The executives that the officer hated have refused,No executives that no officer hated have refused,617,597
The executives that the officer hated have refused,No executives that no officer hated have refused,617,597
The author that liked no senators has,No author that liked no senators has,1239,1683
No author that liked no senators has,The author that liked no senators has,1683,1239
The pilot that met no consultants has,No pilot that met no consultants has,1239,1683
No pilot that met no consultants has,The pilot that met no consultants has,1683,1239
No doctor that hated no guards has,The doctor that hated the guards has,1683,1239
No doctor that hated no guards has,The doctor that hated the guards has,1683,1239
No farmer that discussed no clerks has,The farmer that discussed no clerks has,1683,1239
The farmer that discussed no clerks has,No farmer that discussed no clerks has,1239,1683
The manager that loved the architects has,No manager that loved no architects has,1239,1683
No manager that loved no architects has,The manager that loved the architects has,1683,1239
No customer that liked no athletes has,The customer that liked no athletes has,1683,1239
No customer that liked no athletes has,The customer that liked no athletes has,1683,1239
No officer that met no actors has,The officer that met no actors has,1683,1239
No officer that met no actors has,The officer that met no actors has,1683,1239
No teacher that hated no ministers has,The teacher that hated the ministers has,1683,1239
The teacher that hated the ministers has,No teacher that hated no ministers has,1239,1683
The senator that admired the taxi drivers has,No senator that admired no taxi drivers has,1239,1683
No senator that admired no taxi drivers has,The senator that admired the taxi drivers has,1683,1239
No consultant that loved no secretaries has,The consultant that loved the secretaries has,1683,1239
No consultant that loved no secretaries has,The consultant that loved the secretaries has,1683,1239
The guard that liked the executives has,No guard that liked no executives has,1239,1683
No guard that liked no executives has,The guard that liked the executives has,1683,1239
The clerk that met no authors has,No clerk that met no authors has,1239,1683
The clerk that met no authors has,No clerk that met no authors has,1239,1683
No architect that hated no pilots has,The architect that hated no pilots has,1683,1239
No architect that hated no pilots has,The architect that hated no pilots has,1683,1239
The athlete that helped no doctors has,No athlete that helped no doctors has,1239,1683
No athlete that helped no doctors has,The athlete that helped no doctors has,1683,1239
No actor that loved no farmers has,The actor that loved no farmers has,1683,1239
The actor that loved no farmers has,No actor that loved no farmers has,1239,1683
No minister that liked no managers has,The minister that liked the managers has,1683,1239
The minister that liked the managers has,No minister that liked no managers has,1239,1683
No taxi driver that met no customers has,The taxi driver that met the customers has,1683,1239
The taxi driver that met the customers has,No taxi driver that met no customers has,1239,1683
The secretary that hated the officers has,No secretary that hated no officers has,1239,1683
No secretary that hated no officers has,The secretary that hated the officers has,1683,1239
The executive that discussed no teachers has,No executive that discussed no teachers has,1239,1683
The executive that discussed no teachers has,No executive that discussed no teachers has,1239,1683
No authors that loved no officer have,The authors that loved no officer have,1683,1239
The authors that loved no officer have,No authors that loved no officer have,1239,1683
The pilots that liked the teacher have,No pilots that liked no teacher have,1239,1683
The pilots that liked the teacher have,No pilots that liked no teacher have,1239,1683
No doctors that met no senator have,The doctors that met no senator have,1683,1239
The doctors that met no senator have,No doctors that met no senator have,1239,1683
The farmers that hated no consultant have,No farmers that hated no consultant have,1239,1683
The farmers that hated no consultant have,No farmers that hated no consultant have,1239,1683
The managers that respected the guard have,No managers that respected no guard have,1239,1683
The managers that respected the guard have,No managers that respected no guard have,1239,1683
The customers that loved no clerk have,No customers that loved no clerk have,1239,1683
No customers that loved no clerk have,The customers that loved no clerk have,1683,1239
No officers that liked no architect have,The officers that liked no architect have,1683,1239
No officers that liked no architect have,The officers that liked no architect have,1683,1239
No teachers that met no athlete have,The teachers that met no athlete have,1683,1239
The teachers that met no athlete have,No teachers that met no athlete have,1239,1683
No senators that hated no actor have,The senators that hated the actor have,1683,1239
The senators that hated the actor have,No senators that hated no actor have,1239,1683
The consultants that impressed no minister have,No consultants that impressed no minister have,1239,1683
The consultants that impressed no minister have,No consultants that impressed no minister have,1239,1683
The guards that loved no taxi driver have,No guards that loved no taxi driver have,1239,1683
The guards that loved no taxi driver have,No guards that loved no taxi driver have,1239,1683
No clerks that liked no secretary have,The clerks that liked no secretary have,1683,1239
No clerks that liked no secretary have,The clerks that liked no secretary have,1683,1239
The architects that met no executive have,No architects that met no executive have,1239,1683
The architects that met no executive have,No architects that met no executive have,1239,1683
The athletes that hated no pilot have,No athletes that hated no pilot have,1239,1683
The athletes that hated no pilot have,No athletes that hated no pilot have,1239,1683
No journalists that contacted no doctor have,The journalists that contacted no doctor have,1683,1239
No journalists that contacted no doctor have,The journalists that contacted no doctor have,1683,1239
No ministers that loved no farmer have,The ministers that loved no farmer have,1683,1239
No ministers that loved no farmer have,The ministers that loved no farmer have,1683,1239
The taxi drivers that liked the manager have,No taxi drivers that liked no manager have,1239,1683
No taxi drivers that liked no manager have,The taxi drivers that liked the manager have,1683,1239
The secretaries that met no customer have,No secretaries that met no customer have,1239,1683
No secretaries that met no customer have,The secretaries that met no customer have,1683,1239
The executives that hated no officer have,No executives that hated no officer have,1239,1683
The executives that hated no officer have,No executives that hated no officer have,1239,1683
The author that no senators liked has,No author that no senators liked has,1239,1683
The author that no senators liked has,No author that no senators liked has,1239,1683
No pilot that no consultants met has,The pilot that no consultants met has,1683,1239
The pilot that no consultants met has,No pilot that no consultants met has,1239,1683
The doctor that the guards hated has,No doctor that no guards hated has,1239,1683
No doctor that no guards hated has,The doctor that the guards hated has,1683,1239
No farmer that no clerks discussed has,The farmer that no clerks discussed has,1683,1239
The farmer that no clerks discussed has,No farmer that no clerks discussed has,1239,1683
No manager that no architects loved has,The manager that no architects loved has,1683,1239
No manager that no architects loved has,The manager that no architects loved has,1683,1239
The customer that no athletes liked has,No customer that no athletes liked has,1239,1683
The customer that no athletes liked has,No customer that no athletes liked has,1239,1683
The officer that no actors met has,No officer that no actors met has,1239,1683
The officer that no actors met has,No officer that no actors met has,1239,1683
No teacher that no ministers hated has,The teacher that no ministers hated has,1683,1239
The teacher that no ministers hated has,No teacher that no ministers hated has,1239,1683
The senator that no taxi drivers admired has,No senator that no taxi drivers admired has,1239,1683
No senator that no taxi drivers admired has,The senator that no taxi drivers admired has,1683,1239
No consultant that no secretaries loved has,The consultant that the secretaries loved has,1683,1239
The consultant that the secretaries loved has,No consultant that no secretaries loved has,1239,1683
No guard that no executives liked has,The guard that the executives liked has,1683,1239
No guard that no executives liked has,The guard that the executives liked has,1683,1239
No clerk that no authors met has,The clerk that no authors met has,1683,1239
The clerk that no authors met has,No clerk that no authors met has,1239,1683
The architect that the pilots hated has,No architect that no pilots hated has,1239,1683
No architect that no pilots hated has,The architect that the pilots hated has,1683,1239
The athlete that the doctors helped has,No athlete that no doctors helped has,1239,1683
The athlete that the doctors helped has,No athlete that no doctors helped has,1239,1683
The actor that no farmers loved has,No actor that no farmers loved has,1239,1683
No actor that no farmers loved has,The actor that no farmers loved has,1683,1239
The minister that no managers liked has,No minister that no managers liked has,1239,1683
The minister that no managers liked has,No minister that no managers liked has,1239,1683
The taxi driver that no customers met has,No taxi driver that no customers met has,1239,1683
The taxi driver that no customers met has,No taxi driver that no customers met has,1239,1683
No secretary that no officers hated has,The secretary that no officers hated has,1683,1239
No secretary that no officers hated has,The secretary that no officers hated has,1683,1239
The executive that no teachers discussed has,No executive that no teachers discussed has,1239,1683
The executive that no teachers discussed has,No executive that no teachers discussed has,1239,1683
No authors that no officer loved have,The authors that the officer loved have,1683,1239
No authors that no officer loved have,The authors that the officer loved have,1683,1239
No pilots that no teacher liked have,The pilots that the teacher liked have,1683,1239
The pilots that the teacher liked have,No pilots that no teacher liked have,1239,1683
The doctors that no senator met have,No doctors that no senator met have,1239,1683
No doctors that no senator met have,The doctors that no senator met have,1683,1239
No farmers that no consultant hated have,The farmers that the consultant hated have,1683,1239
No farmers that no consultant hated have,The farmers that the consultant hated have,1683,1239
No managers that no guard respected have,The managers that the guard respected have,1683,1239
The managers that the guard respected have,No managers that no guard respected have,1239,1683
The customers that the clerk loved have,No customers that no clerk loved have,1239,1683
No customers that no clerk loved have,The customers that the clerk loved have,1683,1239
The officers that no architect liked have,No officers that no architect liked have,1239,1683
The officers that no architect liked have,No officers that no architect liked have,1239,1683
No teachers that no athlete met have,The teachers that no athlete met have,1683,1239
No teachers that no athlete met have,The teachers that no athlete met have,1683,1239
No senators that no actor hated have,The senators that no actor hated have,1683,1239
No senators that no actor hated have,The senators that no actor hated have,1683,1239
The consultants that no minister impressed have,No consultants that no minister impressed have,1239,1683
No consultants that no minister impressed have,The consultants that no minister impressed have,1683,1239
No guards that no taxi driver loved have,The guards that the taxi driver loved have,1683,1239
No guards that no taxi driver loved have,The guards that the taxi driver loved have,1683,1239
The clerks that no secretary liked have,No clerks that no secretary liked have,1239,1683
No clerks that no secretary liked have,The clerks that no secretary liked have,1683,1239
The architects that no executive met have,No architects that no executive met have,1239,1683
No architects that no executive met have,The architects that no executive met have,1683,1239
No athletes that no pilot hated have,The athletes that no pilot hated have,1683,1239
The athletes that no pilot hated have,No athletes that no pilot hated have,1239,1683
No journalists that no doctor contacted have,The journalists that no doctor contacted have,1683,1239
The journalists that no doctor contacted have,No journalists that no doctor contacted have,1239,1683
The ministers that the farmer loved have,No ministers that no farmer loved have,1239,1683
The ministers that the farmer loved have,No ministers that no farmer loved have,1239,1683
The taxi drivers that the manager liked have,No taxi drivers that no manager liked have,1239,1683
No taxi drivers that no manager liked have,The taxi drivers that the manager liked have,1683,1239
No secretaries that no customer met have,The secretaries that no customer met have,1683,1239
No secretaries that no customer met have,The secretaries that no customer met have,1683,1239
The executives that no officer hated have,No executives that no officer hated have,1239,1683
No executives that no officer hated have,The executives that no officer hated have,1683,1239
